idx,score,label,flag,thr_stream,lat_ms
663,0.469355,0,0,0.757993,7.35351
664,0.469355,0,0,0.757993,7.15336
665,0.469355,0,0,0.757993,7.39618
666,0.469355,0,0,0.757993,7.16084
667,0.469355,0,0,0.757993,7.26597
668,0.469355,0,0,0.757993,6.92564
669,0.469355,0,0,0.757993,7.1569
670,0.469355,0,0,0.757993,7.11281
671,0.469355,0,0,0.757993,7.03743
672,0.469355,0,0,0.757993,7.67949
673,0.469355,0,0,0.757993,7.18501
674,0.469355,0,0,0.757993,7.25877
675,0.469355,0,0,0.757993,7.15503
676,0.469355,0,0,0.757993,7.37076
677,0.469355,0,0,0.757993,6.98999
678,0.469355,0,0,0.757993,7.76779
679,0.469355,0,0,0.757993,7.38715
680,0.469355,0,0,0.757993,7.30063
681,0.469355,0,0,0.757993,7.25859
682,0.469355,0,0,0.757993,7.24219
683,0.469355,0,0,0.757993,7.29604
684,0.469355,0,0,0.757993,7.42993
685,0.469355,0,0,0.757993,7.23926
686,0.469355,0,0,0.757993,7.26251
687,0.469355,0,0,0.757993,7.26426
688,0.469355,0,0,0.757993,8.01518
689,0.469355,0,0,0.757993,7.1829
690,0.469355,0,0,0.757993,7.25085
691,0.469355,0,0,0.757993,7.13805
692,0.469355,0,0,0.757993,7.45356
693,0.469355,0,0,0.757993,7.00776
694,0.469355,0,0,0.757993,7.34353
695,0.469355,0,0,0.757993,7.0876
696,0.469355,0,0,0.757993,7.15272
697,0.469355,0,0,0.757993,7.43922
698,0.469355,0,0,0.757993,6.96158
699,0.469355,0,0,0.757993,7.42644
700,0.469355,0,0,0.757993,7.07042
701,0.469355,0,0,0.757993,7.12217
702,0.469355,0,0,0.757993,7.17187
703,0.469355,0,0,0.757993,7.26617
704,0.469355,0,0,0.757993,7.76983
705,0.469355,0,0,0.757993,7.01272
706,0.469355,0,0,0.757993,7.39306
707,0.469355,0,0,0.757993,6.99556
708,0.469355,0,0,0.757993,7.42311
709,0.469355,0,0,0.757993,6.99568
710,0.469355,0,0,0.757993,7.40813
711,0.469355,0,0,0.757993,6.98505
712,0.469355,0,0,0.757993,7.06286
713,0.469355,0,0,0.757993,7.46615
714,0.469355,0,0,0.757993,7.18595
715,0.469355,0,0,0.757993,7.3173
716,0.469355,0,0,0.757993,6.9339
717,0.757993,1,0,0.757993,6.96271
718,0.469355,0,0,0.757993,7.65874
719,0.469355,0,0,0.757993,7.05828
720,0.469355,0,0,0.757993,7.06201
721,0.469355,0,0,0.757993,7.37689
722,0.469355,0,0,0.757993,6.94612
723,0.469355,0,0,0.757993,7.19707
724,0.469355,0,0,0.757993,7.18969
725,0.469355,0,0,0.757993,7.31657
726,0.469355,0,0,0.757993,7.25005
727,0.469355,0,0,0.757993,7.34798
728,0.469355,0,0,0.757993,6.9848
729,0.469355,0,0,0.757993,7.05
730,0.469355,0,0,0.757993,7.71569
731,0.469355,0,0,0.757993,7.38643
732,0.757993,1,0,0.757993,7.26488
733,0.469355,0,0,0.757993,7.25978
734,0.469355,0,0,0.757993,7.71634
735,0.469355,0,0,0.757993,7.07717
736,0.469355,0,0,0.757993,7.28808
737,0.757993,1,0,0.757993,6.97424
738,0.469355,0,0,0.757993,7.18049
739,0.469355,0,0,0.757993,7.38915
740,0.469355,0,0,0.757993,7.05951
741,0.469355,0,0,0.757993,7.19175
742,0.469355,0,0,0.757993,7.00391
743,0.469355,0,0,0.757993,7.14789
744,0.469355,0,0,0.757993,7.03192
745,0.469355,0,0,0.757993,7.13203
746,0.469355,0,0,0.757993,7.74476
747,0.469355,0,0,0.757993,7.73016
748,0.469355,0,0,0.757993,7.77476
749,0.469355,0,0,0.757993,7.40411
750,0.469355,0,0,0.757993,7.43583
751,0.469355,0,0,0.757993,7.58407
752,0.469355,0,0,0.757993,7.38015
753,0.469355,0,0,0.757993,7.44095
754,0.469355,0,0,0.757993,7.48439
755,0.469355,0,0,0.757993,7.44819
756,0.469355,0,0,0.757993,7.365
757,0.757993,1,0,0.757993,7.68608
758,0.469355,0,0,0.757993,7.15142
759,0.469355,0,0,0.757993,7.39312
760,0.469355,0,0,0.757993,7.12944
761,0.469355,0,0,0.757993,7.10921
762,0.469355,0,0,0.757993,6.99807
763,0.469355,0,0,0.757993,7.00176
764,0.469355,0,0,0.757993,7.14205
765,0.469355,0,0,0.757993,9.47384
766,0.469355,0,0,0.757993,7.36514
767,0.469355,0,0,0.757993,7.17564
768,0.469355,0,0,0.757993,7.38586
769,0.469355,0,0,0.757993,7.4928
770,0.469355,0,0,0.757993,7.38167
771,0.469355,0,0,0.757993,7.2726
772,0.469355,0,0,0.757993,7.38625
773,0.469355,0,0,0.757993,7.10539
774,0.469355,0,0,0.757993,7.31257
775,0.469355,0,0,0.757993,6.95574
776,0.469355,0,0,0.757993,7.87033
777,0.469355,0,0,0.757993,7.19906
778,0.469355,0,0,0.757993,7.07323
779,0.469355,0,0,0.757993,7.24255
780,0.469355,0,0,0.757993,7.18669
781,0.469355,0,0,0.757993,7.65551
782,0.757993,1,0,0.757993,7.04071
783,0.469355,0,0,0.757993,7.35641
784,0.469355,0,0,0.757993,7.02797
785,0.469355,0,0,0.757993,7.07644
786,0.469355,0,0,0.757993,7.53945
787,0.469355,0,0,0.757993,7.19441
788,0.469355,0,0,0.757993,7.54975
789,0.469355,0,0,0.757993,7.23344
790,0.469355,0,0,0.757993,7.22095
791,0.469355,0,0,0.757993,7.32555
792,0.469355,0,0,0.757993,7.3574
793,0.469355,0,0,0.757993,7.30731
794,0.469355,0,0,0.757993,6.97268
795,0.469355,0,0,0.757993,7.29476
796,0.469355,0,0,0.757993,7.03366
797,0.469355,0,0,0.757993,7.82349
798,0.469355,0,0,0.757993,7.2251
799,0.469355,0,0,0.757993,7.45835
800,0.469355,0,0,0.757993,7.04087
801,0.469355,0,0,0.757993,7.28386
802,0.469355,0,0,0.757993,7.21435
803,0.469355,0,0,0.757993,7.0553
804,0.469355,0,0,0.757993,7.35962
805,0.469355,0,0,0.757993,7.17432
806,0.469355,0,0,0.757993,7.29008
807,0.469355,0,0,0.757993,7.36624
808,0.469355,0,0,0.757993,7.73317
809,0.469355,0,0,0.757993,7.15924
810,0.469355,0,0,0.757993,7.53358
811,0.469355,0,0,0.757993,7.14253
812,0.469355,0,0,0.757993,7.15616
813,0.469355,0,0,0.757993,7.55549
814,0.469355,0,0,0.757993,7.22721
815,0.469355,0,0,0.757993,7.22616
816,0.469355,0,0,0.757993,7.09392
817,0.469355,0,0,0.757993,7.37567
818,0.469355,0,0,0.757993,7.15379
819,0.469355,0,0,0.757993,7.0933
820,0.469355,0,0,0.757993,7.51626
821,0.469355,0,0,0.757993,7.05189
822,0.469355,0,0,0.757993,7.33614
823,0.469355,0,0,0.757993,7.21513
824,0.469355,0,0,0.757993,7.20002
825,0.469355,0,0,0.757993,7.24566
826,0.757993,1,0,0.757993,7.42801
827,0.469355,0,0,0.757993,7.08206
828,0.469355,0,0,0.757993,7.29403
829,0.469355,0,0,0.757993,10.7235
830,0.469355,0,0,0.757993,7.43237
831,0.469355,0,0,0.757993,7.20887
832,0.469355,0,0,0.757993,7.25236
833,0.469355,0,0,0.757993,7.34057
834,0.469355,0,0,0.757993,7.67645
835,0.469355,0,0,0.757993,7.21269
836,0.469355,0,0,0.757993,7.14717
837,0.469355,0,0,0.757993,7.20009
838,0.469355,0,0,0.757993,7.25804
839,0.757993,1,0,0.757993,7.34029
840,0.469355,0,0,0.757993,7.01556
841,0.469355,0,0,0.757993,7.12749
842,0.469355,0,0,0.757993,7.54325
843,0.469355,0,0,0.757993,7.11718
844,0.469355,0,0,0.757993,8.33519
845,0.469355,0,0,0.757993,7.15176
846,0.469355,0,0,0.757993,7.17574
847,0.469355,0,0,0.757993,6.92336
848,0.469355,0,0,0.757993,7.15627
849,0.469355,0,0,0.757993,7.13401
850,0.469355,0,0,0.757993,7.11515
851,0.469355,0,0,0.757993,7.13851
852,0.469355,0,0,0.757993,7.28211
853,0.469355,0,0,0.757993,7.57749
854,0.469355,0,0,0.757993,7.18394
855,0.469355,0,0,0.757993,7.0862
856,0.469355,0,0,0.757993,7.00745
857,0.469355,0,0,0.757993,7.1381
858,0.469355,0,0,0.757993,7.14767
859,0.469355,0,0,0.757993,7.06074
860,0.469355,0,0,0.757993,7.32708
861,0.469355,0,0,0.757993,7.16593
862,0.469355,0,0,0.757993,7.1641
863,0.469355,0,0,0.757993,7.26406
864,0.469355,0,0,0.757993,7.4321
865,0.469355,0,0,0.757993,7.02377
866,0.469355,0,0,0.757993,7.13598
867,0.469355,0,0,0.757993,7.27648
868,0.469355,0,0,0.757993,7.11209
869,0.469355,0,0,0.757993,7.15371
870,0.469355,0,0,0.757993,6.96675
871,0.469355,0,0,0.757993,7.17012
872,0.469355,0,0,0.757993,7.26933
873,0.469355,0,0,0.757993,6.92251
874,0.469355,0,0,0.757993,7.16439
875,0.469355,0,0,0.757993,7.0894
876,0.469355,0,0,0.757993,7.79834
877,0.469355,0,0,0.757993,7.04042
878,0.469355,0,0,0.757993,7.30015
879,0.469355,0,0,0.757993,7.11444
880,0.469355,0,0,0.757993,7.01808
881,0.469355,0,0,0.757993,7.42539
882,0.469355,0,0,0.757993,6.99333
883,0.469355,0,0,0.757993,7.38425
884,0.469355,0,0,0.757993,7.14546
885,0.469355,0,0,0.757993,7.539
886,0.469355,0,0,0.757993,7.02644
887,0.469355,0,0,0.757993,7.26477
888,0.469355,0,0,0.757993,7.00368
889,0.469355,0,0,0.757993,7.0156
890,0.469355,0,0,0.757993,7.39807
891,0.469355,0,0,0.757993,7.02673
892,0.469355,0,0,0.757993,7.82451
893,0.469355,0,0,0.757993,7.11022
894,0.469355,0,0,0.757993,7.49538
895,0.469355,0,0,0.757993,7.14126
896,0.469355,0,0,0.757993,7.01604
897,0.469355,0,0,0.757993,7.7101
898,0.469355,0,0,0.757993,7.21439
899,0.469355,0,0,0.757993,7.42962
900,0.469355,0,0,0.757993,7.1998
901,0.469355,0,0,0.757993,7.29985
902,0.469355,0,0,0.757993,6.98146
903,0.469355,0,0,0.757993,7.14085
904,0.469355,0,0,0.757993,8.07313
905,0.469355,0,0,0.757993,7.56675
906,0.469355,0,0,0.757993,7.18795
907,0.469355,0,0,0.757993,7.06532
908,0.469355,0,0,0.757993,7.54329
909,0.469355,0,0,0.757993,7.2997
910,0.469355,0,0,0.757993,7.40624
911,0.469355,0,0,0.757993,7.01897
912,0.469355,0,0,0.757993,7.41958
913,0.757993,1,0,0.757993,7.13142
914,0.469355,0,0,0.757993,6.99783
915,0.469355,0,0,0.757993,7.13464
916,0.469355,0,0,0.757993,7.00445
917,0.469355,0,0,0.757993,7.51048
918,0.469355,0,0,0.757993,7.21062
919,0.469355,0,0,0.757993,7.64233
920,0.469355,0,0,0.757993,7.13609
921,0.469355,0,0,0.757993,7.07962
922,0.469355,0,0,0.757993,7.38289
923,0.469355,0,0,0.757993,7.01789
924,0.469355,0,0,0.757993,7.64389
925,0.469355,0,0,0.757993,7.12709
926,0.469355,0,0,0.757993,7.29193
927,0.469355,0,0,0.757993,7.16984
928,0.469355,0,0,0.757993,7.1582
929,0.469355,0,0,0.757993,7.00006
930,0.469355,0,0,0.757993,7.01629
931,0.469355,0,0,0.757993,7.39306
932,0.469355,0,0,0.757993,7.10961
933,0.757993,1,0,0.757993,7.31541
934,0.469355,0,0,0.757993,7.21509
935,0.469355,0,0,0.757993,7.0528
936,0.469355,0,0,0.757993,7.09174
937,0.469355,0,0,0.757993,7.09717
938,0.469355,0,0,0.757993,7.12275
939,0.469355,0,0,0.757993,7.16074
940,0.469355,0,0,0.757993,7.85395
941,0.469355,0,0,0.757993,6.94645
942,0.469355,0,0,0.757993,7.24741
943,0.469355,0,0,0.757993,7.04712
944,0.469355,0,0,0.757993,7.13383
945,0.469355,0,0,0.757993,7.00689
946,0.469355,0,0,0.757993,7.22452
947,0.469355,0,0,0.757993,7.17338
948,0.469355,0,0,0.757993,7.08559
949,0.469355,0,0,0.757993,7.16431
950,0.469355,0,0,0.757993,7.16582
951,0.469355,0,0,0.757993,7.42412
952,0.469355,0,0,0.757993,7.22594
953,0.469355,0,0,0.757993,6.98792
954,0.469355,0,0,0.757993,7.18718
955,0.469355,0,0,0.757993,6.98746
956,0.469355,0,0,0.757993,7.42506
957,0.469355,0,0,0.757993,7.26995
958,0.469355,0,0,0.757993,7.35657
959,0.469355,0,0,0.757993,6.99315
960,0.469355,0,0,0.757993,7.00101
961,0.469355,0,0,0.757993,7.27997
962,0.469355,0,0,0.757993,7.10963
963,0.469355,0,0,0.757993,7.43548
964,0.469355,0,0,0.757993,7.3605
965,0.469355,0,0,0.757993,7.1808
966,0.469355,0,0,0.757993,6.97949
967,0.469355,0,0,0.757993,7.70429
968,0.469355,0,0,0.757993,7.25105
969,0.469355,0,0,0.757993,6.95584
970,0.469355,0,0,0.757993,7.4142
971,0.469355,0,0,0.757993,7.18441
972,0.469355,0,0,0.757993,9.82098
973,0.469355,0,0,0.757993,7.63503
974,0.469355,0,0,0.757993,7.25757
975,0.469355,0,0,0.757993,6.97242
976,0.469355,0,0,0.757993,7.56863
977,0.469355,0,0,0.757993,8.02764
978,0.469355,0,0,0.757993,8.0814
979,0.469355,0,0,0.757993,7.60113
980,0.469355,0,0,0.757993,7.06272
981,0.469355,0,0,0.757993,7.23543
982,0.469355,0,0,0.757993,7.08488
983,0.469355,0,0,0.757993,7.26507
984,0.469355,0,0,0.757993,7.21714
985,0.469355,0,0,0.757993,7.22244
986,0.469355,0,0,0.757993,7.08943
987,0.469355,0,0,0.757993,7.83641
988,0.469355,0,0,0.757993,7.091
989,0.469355,0,0,0.757993,7.04974
990,0.469355,0,0,0.757993,7.39811
991,0.469355,0,0,0.757993,6.9586
992,0.469355,0,0,0.757993,7.19511
993,0.469355,0,0,0.757993,7.12067
994,0.757993,1,0,0.757993,7.26022
995,0.469355,0,0,0.757993,6.99296
996,0.469355,0,0,0.757993,7.34443
997,0.469355,0,0,0.757993,7.88509
998,0.469355,0,0,0.757993,7.11549
999,0.469355,0,0,0.757993,7.57076
1000,0.469355,0,0,0.757993,7.0924
1001,0.469355,0,0,0.757993,7.32155
1002,0.469355,0,0,0.757993,7.15052
1003,0.469355,0,0,0.757993,7.72333
1004,0.469355,0,0,0.757993,7.32638
1005,0.469355,0,0,0.757993,7.56584
1006,0.469355,0,0,0.757993,7.27934
1007,0.469355,0,0,0.757993,7.12525
1008,0.469355,0,0,0.757993,7.20466
1009,0.469355,0,0,0.757993,7.16817
1010,0.469355,0,0,0.757993,7.57857
1011,0.469355,0,0,0.757993,7.16844
1012,0.469355,0,0,0.757993,7.24617
1013,0.469355,0,0,0.757993,6.9426
1014,0.469355,0,0,0.757993,7.25375
1015,0.757993,1,0,0.757993,7.16042
1016,0.757993,1,0,0.757993,7.04263
1017,0.469355,0,0,0.757993,7.25922
1018,0.469355,0,0,0.757993,7.21824
1019,0.469355,0,0,0.757993,7.79692
1020,0.469355,0,0,0.757993,7.16618
1021,0.469355,0,0,0.757993,7.33543
1022,0.469355,0,0,0.757993,7.04036
1023,0.469355,0,0,0.757993,7.09964
1024,0.469355,0,0,0.757993,7.73551
1025,0.469355,0,0,0.757993,7.2051
1026,0.469355,0,0,0.757993,7.25314
1027,0.469355,0,0,0.757993,7.1995
1028,0.469355,0,0,0.757993,7.40291
1029,0.469355,0,0,0.757993,7.22554
1030,0.469355,0,0,0.757993,7.30289
1031,0.469355,0,0,0.757993,7.0441
1032,0.469355,0,0,0.757993,7.05946
1033,0.469355,0,0,0.757993,7.36798
1034,0.469355,0,0,0.757993,6.99459
1035,0.469355,0,0,0.757993,7.57109
1036,0.469355,0,0,0.757993,7.17085
1037,0.469355,0,0,0.757993,7.24187
1038,0.469355,0,0,0.757993,7.28392
1039,0.469355,0,0,0.757993,7.61451
1040,0.469355,0,0,0.757993,7.1756
1041,0.757993,1,0,0.757993,7.20317
1042,0.469355,0,0,0.757993,7.20627
1043,0.469355,0,0,0.757993,7.04101
1044,0.469355,0,0,0.757993,7.18935
1045,0.469355,0,0,0.757993,7.05351
1046,0.469355,0,0,0.757993,7.25315
1047,0.469355,0,0,0.757993,7.06494
1048,0.469355,0,0,0.757993,7.23005
1049,0.469355,0,0,0.757993,7.46757
1050,0.469355,0,0,0.757993,7.04919
1051,0.469355,0,0,0.757993,7.75253
1052,0.469355,0,0,0.757993,7.21643
1053,0.469355,0,0,0.757993,7.34845
1054,0.469355,0,0,0.757993,7.30363
1055,0.469355,0,0,0.757993,7.08838
1056,0.469355,0,0,0.757993,7.14599
1057,0.469355,0,0,0.757993,7.02261
1058,0.469355,0,0,0.757993,7.42401
1059,0.469355,0,0,0.757993,7.08765
1060,0.469355,0,0,0.757993,7.18599
1061,0.469355,0,0,0.757993,7.1952
1062,0.469355,0,0,0.757993,7.47611
1063,0.469355,0,0,0.757993,7.15558
1064,0.469355,0,0,0.757993,7.13026
1065,0.469355,0,0,0.757993,7.26425
1066,0.469355,0,0,0.757993,7.11733
1067,0.469355,0,0,0.757993,7.55271
1068,0.469355,0,0,0.757993,7.18915
1069,0.469355,0,0,0.757993,7.52352
1070,0.469355,0,0,0.757993,6.95785
1071,0.469355,0,0,0.757993,7.6392
1072,0.469355,0,0,0.757993,7.14355
1073,0.469355,0,0,0.757993,7.13118
1074,0.469355,0,0,0.757993,7.5482
1075,0.469355,0,0,0.757993,7.1534
1076,0.469355,0,0,0.757993,7.45284
1077,0.469355,0,0,0.757993,7.14979
1078,0.469355,0,0,0.757993,7.55759
1079,0.469355,0,0,0.757993,6.98904
1080,0.469355,0,0,0.757993,7.43332
1081,0.469355,0,0,0.757993,7.06849
1082,0.469355,0,0,0.757993,6.94256
1083,0.469355,0,0,0.757993,7.48818
1084,0.469355,0,0,0.757993,7.08979
1085,0.469355,0,0,0.757993,7.34375
1086,0.469355,0,0,0.757993,7.12928
1087,0.469355,0,0,0.757993,7.63225
1088,0.469355,0,0,0.757993,7.0116
1089,0.469355,0,0,0.757993,7.02985
1090,0.469355,0,0,0.757993,7.52415
1091,0.469355,0,0,0.757993,6.97212
1092,0.469355,0,0,0.757993,7.51781
1093,0.469355,0,0,0.757993,7.2022
1094,0.469355,0,0,0.757993,7.33286
1095,0.469355,0,0,0.757993,7.18304
1096,0.469355,0,0,0.757993,7.37717
1097,0.469355,0,0,0.757993,7.18419
1098,0.469355,0,0,0.757993,7.16127
1099,0.469355,0,0,0.757993,8.57874
1100,0.469355,0,0,0.757993,7.3906
1101,0.469355,0,0,0.757993,7.31938
1102,0.469355,0,0,0.757993,7.11465
1103,0.469355,0,0,0.757993,7.28934
1104,0.469355,0,0,0.757993,7.30809
1105,0.469355,0,0,0.757993,7.37399
1106,0.469355,0,0,0.757993,7.29469
1107,0.469355,0,0,0.757993,7.01779
1108,0.469355,0,0,0.757993,7.14473
1109,0.469355,0,0,0.757993,7.11065
1110,0.469355,0,0,0.757993,7.39336
1111,0.469355,0,0,0.757993,7.04907
1112,0.469355,0,0,0.757993,7.28181
1113,0.469355,0,0,0.757993,7.32101
1114,0.469355,0,0,0.757993,8.36017
1115,0.469355,0,0,0.757993,8.68201
1116,0.469355,0,0,0.757993,7.65321
1117,0.469355,0,0,0.757993,7.21217
1118,0.469355,0,0,0.757993,7.30355
1119,0.469355,0,0,0.757993,7.12767
1120,0.469355,0,0,0.757993,7.162
1121,0.469355,0,0,0.757993,7.2242
1122,0.469355,0,0,0.757993,7.05156
1123,0.469355,0,0,0.757993,7.28006
1124,0.469355,0,0,0.757993,7.07693
1125,0.469355,0,0,0.757993,7.34603
1126,0.469355,0,0,0.757993,7.19569
1127,0.469355,0,0,0.757993,7.37906
1128,0.469355,0,0,0.757993,7.35322
1129,0.469355,0,0,0.757993,7.12313
1130,0.469355,0,0,0.757993,7.34283
1131,0.469355,0,0,0.757993,7.35325
1132,0.469355,0,0,0.757993,7.34969
1133,0.469355,0,0,0.757993,7.02021
1134,0.469355,0,0,0.757993,7.22316
1135,0.469355,0,0,0.757993,7.10053
1136,0.469355,0,0,0.757993,7.11402
1137,0.757993,1,0,0.757993,7.30946
1138,0.469355,0,0,0.757993,7.13415
1139,0.469355,0,0,0.757993,7.86577
1140,0.469355,0,0,0.757993,7.14785
1141,0.469355,0,0,0.757993,7.85847
1142,0.469355,0,0,0.757993,7.23238
1143,0.469355,0,0,0.757993,7.04046
1144,0.469355,0,0,0.757993,6.86561
1145,0.469355,0,0,0.757993,7.11484
1146,0.469355,0,0,0.757993,7.38374
1147,0.469355,0,0,0.757993,6.99829
1148,0.469355,0,0,0.757993,7.07086
1149,0.469355,0,0,0.757993,7.09518
1150,0.469355,0,0,0.757993,7.11792
1151,0.469355,0,0,0.757993,7.03504
1152,0.469355,0,0,0.757993,7.13368
1153,0.469355,0,0,0.757993,7.22984
1154,0.469355,0,0,0.757993,7.00292
1155,0.469355,0,0,0.757993,7.33661
1156,0.469355,0,0,0.757993,7.21311
1157,0.469355,0,0,0.757993,7.32781
1158,0.469355,0,0,0.757993,6.92913
1159,0.469355,0,0,0.757993,7.24863
1160,0.469355,0,0,0.757993,7.27115
1161,0.469355,0,0,0.757993,7.31164
1162,0.469355,0,0,0.757993,7.62445
1163,0.469355,0,0,0.757993,7.16242
1164,0.469355,0,0,0.757993,7.24556
1165,0.469355,0,0,0.757993,6.90313
1166,0.469355,0,0,0.757993,7.34038
1167,0.469355,0,0,0.757993,7.02729
1168,0.469355,0,0,0.757993,7.02356
1169,0.469355,0,0,0.757993,7.3111
1170,0.469355,0,0,0.757993,7.17248
1171,0.469355,0,0,0.757993,7.26134
1172,0.469355,0,0,0.757993,7.04557
1173,0.469355,0,0,0.757993,7.33312
1174,0.469355,0,0,0.757993,6.95061
1175,0.469355,0,0,0.757993,7.1889
1176,0.469355,0,0,0.757993,7.18739
1177,0.469355,0,0,0.757993,7.0574
1178,0.469355,0,0,0.757993,7.51675
1179,0.469355,0,0,0.757993,7.29912
1180,0.469355,0,0,0.757993,7.36193
1181,0.469355,0,0,0.757993,7.1116
1182,0.469355,0,0,0.757993,7.17273
1183,0.469355,0,0,0.757993,7.13843
1184,0.469355,0,0,0.757993,7.08254
1185,0.469355,0,0,0.757993,7.17796
1186,0.469355,0,0,0.757993,7.29012
1187,0.469355,0,0,0.757993,7.30616
1188,0.469355,0,0,0.757993,6.98139
1189,0.469355,0,0,0.757993,7.35519
1190,0.469355,0,0,0.757993,7.21855
1191,0.469355,0,0,0.757993,7.00122
1192,0.469355,0,0,0.757993,7.11339
1193,0.469355,0,0,0.757993,7.00766
1194,0.469355,0,0,0.757993,8.12125
1195,0.469355,0,0,0.757993,7.16957
1196,0.469355,0,0,0.757993,7.39505
1197,0.469355,0,0,0.757993,7.00399
1198,0.469355,0,0,0.757993,7.24117
1199,0.469355,0,0,0.757993,6.8736
1200,0.469355,0,0,0.757993,7.00884
1201,0.469355,0,0,0.757993,7.8678
1202,0.469355,0,0,0.757993,7.13514
1203,0.469355,0,0,0.757993,7.21171
1204,0.469355,0,0,0.757993,7.05061
1205,0.469355,0,0,0.757993,7.73843
1206,0.469355,0,0,0.757993,7.09152
1207,0.469355,0,0,0.757993,7.75013
1208,0.469355,0,0,0.757993,7.11901
1209,0.469355,0,0,0.757993,7.35135
1210,0.469355,0,0,0.757993,7.46939
1211,0.469355,0,0,0.757993,7.21304
1212,0.469355,0,0,0.757993,7.17501
1213,0.469355,0,0,0.757993,7.07148
1214,0.469355,0,0,0.757993,7.36825
1215,0.469355,0,0,0.757993,7.24194
1216,0.469355,0,0,0.757993,7.18604
1217,0.469355,0,0,0.757993,7.53881
1218,0.469355,0,0,0.757993,7.43341
1219,0.469355,0,0,0.757993,7.13996
1220,0.469355,0,0,0.757993,7.17294
1221,0.469355,0,0,0.757993,7.39437
1222,0.469355,0,0,0.757993,6.90687
1223,0.469355,0,0,0.757993,7.67775
1224,0.757993,1,0,0.757993,7.16765
1225,0.469355,0,0,0.757993,7.38745
1226,0.469355,0,0,0.757993,7.01108
1227,0.469355,0,0,0.757993,7.2027
1228,0.469355,0,0,0.757993,7.27089
1229,0.469355,0,0,0.757993,7.14564
1230,0.469355,0,0,0.757993,7.57528
1231,0.469355,0,0,0.757993,6.99735
1232,0.469355,0,0,0.757993,7.32226
1233,0.469355,0,0,0.757993,7.06204
1234,0.469355,0,0,0.757993,7.42239
1235,0.469355,0,0,0.757993,7.20138
1236,0.469355,0,0,0.757993,7.1959
1237,0.469355,0,0,0.757993,7.25597
1238,0.469355,0,0,0.757993,6.95314
1239,0.469355,0,0,0.757993,7.43841
1240,0.469355,0,0,0.757993,6.98573
1241,0.469355,0,0,0.757993,7.63467
1242,0.469355,0,0,0.757993,7.14668
1243,0.469355,0,0,0.757993,7.01602
1244,0.469355,0,0,0.757993,7.19338
1245,0.469355,0,0,0.757993,7.42188
1246,0.469355,0,0,0.757993,7.64688
1247,0.469355,0,0,0.757993,7.15711
1248,0.469355,0,0,0.757993,7.08338
1249,0.469355,0,0,0.757993,7.03345
1250,0.469355,0,0,0.757993,7.20395
1251,0.469355,0,0,0.757993,7.34425
1252,0.469355,0,0,0.757993,7.68876
1253,0.469355,0,0,0.757993,7.34452
1254,0.469355,0,0,0.757993,7.05843
1255,0.469355,0,0,0.757993,7.28523
1256,0.469355,0,0,0.757993,6.88158
1257,0.469355,0,0,0.757993,8.58351
1258,0.469355,0,0,0.757993,7.50862
1259,0.469355,0,0,0.757993,7.16304
1260,0.469355,0,0,0.757993,7.01228
1261,0.469355,0,0,0.757993,7.36919
1262,0.469355,0,0,0.757993,7.54874
1263,0.469355,0,0,0.757993,6.90345
1264,0.469355,0,0,0.757993,7.19669
1265,0.469355,0,0,0.757993,6.93168
1266,0.469355,0,0,0.757993,7.14602
1267,0.469355,0,0,0.757993,7.15905
1268,0.469355,0,0,0.757993,6.90063
1269,0.469355,0,0,0.757993,7.21984
1270,0.469355,0,0,0.757993,6.97381
1271,0.469355,0,0,0.757993,7.29961
1272,0.469355,0,0,0.757993,7.28663
1273,0.469355,0,0,0.757993,8.27745
1274,0.469355,0,0,0.757993,7.24364
1275,0.469355,0,0,0.757993,7.64872
1276,0.469355,0,0,0.757993,7.20508
1277,0.469355,0,0,0.757993,7.28189
1278,0.469355,0,0,0.757993,7.03726
1279,0.469355,0,0,0.757993,7.09518
1280,0.469355,0,0,0.757993,7.16585
1281,0.469355,0,0,0.757993,7.10014
1282,0.469355,0,0,0.757993,7.36746
1283,0.469355,0,0,0.757993,7.08668
1284,0.469355,0,0,0.757993,7.4225
1285,0.469355,0,0,0.757993,7.12715
1286,0.469355,0,0,0.757993,6.90239
1287,0.469355,0,0,0.757993,7.35599
1288,0.469355,0,0,0.757993,7.08209
1289,0.469355,0,0,0.757993,7.51777
1290,0.469355,0,0,0.757993,7.215
1291,0.469355,0,0,0.757993,7.06082
1292,0.469355,0,0,0.757993,7.10295
1293,0.469355,0,0,0.757993,7.36496
1294,0.469355,0,0,0.757993,6.87783
1295,0.469355,0,0,0.757993,7.79303
1296,0.469355,0,0,0.757993,7.47703
1297,0.469355,0,0,0.757993,7.04365
1298,0.469355,0,0,0.757993,7.12696
1299,0.469355,0,0,0.757993,7.10625
1300,0.469355,0,0,0.757993,7.18893
1301,0.757993,1,0,0.757993,7.24833
1302,0.469355,0,0,0.757993,7.17968
1303,0.469355,0,0,0.757993,7.21936
1304,0.469355,0,0,0.757993,7.05605
1305,0.469355,0,0,0.757993,7.76259
1306,0.469355,0,0,0.757993,7.0971
1307,0.469355,0,0,0.757993,7.54265
1308,0.469355,0,0,0.757993,7.09031
1309,0.469355,0,0,0.757993,7.21145
1310,0.469355,0,0,0.757993,7.12094
1311,0.469355,0,0,0.757993,7.11463
1312,0.469355,0,0,0.757993,7.06376
1313,0.469355,0,0,0.757993,6.956
